SID,DeviceID,ObservationTimestamp,LocalTimestamp,AirTemperature,BarometricPressure,RelativeHumidity
2024-11-11T19:35:59Z_2hq3byfebne,2hq3byfebne,11/11/2024 19:35,11/12/2024 3:35,11.699999809265137,1018.795938,100
2024-11-11T19:51:21Z_2hq3byfebne,2hq3byfebne,11/11/2024 19:51,11/12/2024 3:51,11.739999771118164,1018.858125,100
2024-11-11T20:06:49Z_2hq3byfebne,2hq3byfebne,11/11/2024 20:06,11/12/2024 4:06,11.770000457763672,1018.806406,100
2024-11-11T20:22:17Z_2hq3byfebne,2hq3byfebne,11/11/2024 20:22,11/12/2024 4:22,11.380000114440918,1019.035938,100
2024-11-11T20:37:45Z_2hq3byfebne,2hq3byfebne,11/11/2024 20:37,11/12/2024 4:37,11.430000305175781,1019.090078,100
2024-11-11T20:53:19Z_2hq3byfebne,2hq3byfebne,11/11/2024 20:53,11/12/2024 4:53,11.399999618530273,1019.245703,100
2024-11-11T21:08:41Z_2hq3byfebne,2hq3byfebne,11/11/2024 21:08,11/12/2024 5:08,12.789999961853027,1019.35625,100
2024-11-11T21:24:09Z_2hq3byfebne,2hq3byfebne,11/11/2024 21:24,11/12/2024 5:24,13.5,1019.440781,100
2024-11-11T21:39:37Z_2hq3byfebne,2hq3byfebne,11/11/2024 21:39,11/12/2024 5:39,14.0600004196167,1019.780938,100
2024-11-11T21:55:05Z_2hq3byfebne,2hq3byfebne,11/11/2024 21:55,11/12/2024 5:55,14.350000381469727,1019.92,100
2024-11-11T22:10:33Z_2hq3byfebne,2hq3byfebne,11/11/2024 22:10,11/12/2024 6:10,15.3100004196167,1019.997188,100
2024-11-11T22:26:01Z_2hq3byfebne,2hq3byfebne,11/11/2024 22:26,11/12/2024 6:26,16.020000457763672,1020.154141,100
2024-11-11T22:41:29Z_2hq3byfebne,2hq3byfebne,11/11/2024 22:41,11/12/2024 6:41,16.81999969482422,1020.371875,100
2024-11-11T22:56:57Z_2hq3byfebne,2hq3byfebne,11/11/2024 22:56,11/12/2024 6:56,17.059999465942383,1020.525781,100
2024-11-11T23:12:25Z_2hq3byfebne,2hq3byfebne,11/11/2024 23:12,11/12/2024 7:12,17.56999969482422,1020.516563,100
2024-11-11T23:27:59Z_2hq3byfebne,2hq3byfebne,11/11/2024 23:27,11/12/2024 7:27,18.100000381469727,1020.6475,100
2024-11-11T23:43:21Z_2hq3byfebne,2hq3byfebne,11/11/2024 23:43,11/12/2024 7:43,19.010000228881836,1020.798984,100
2024-11-11T23:58:49Z_2hq3byfebne,2hq3byfebne,11/11/2024 23:58,11/12/2024 7:58,19.540000915527344,1020.883281,100
2024-11-12T00:14:17Z_2hq3byfebne,2hq3byfebne,11/12/2024 0:14,11/12/2024 8:14,20.049999237060547,1020.966016,100
2024-11-12T00:29:51Z_2hq3byfebne,2hq3byfebne,11/12/2024 0:29,11/12/2024 8:29,20.979999542236328,1021.023125,100
2024-11-12T00:45:19Z_2hq3byfebne,2hq3byfebne,11/12/2024 0:45,11/12/2024 8:45,21.399999618530273,1020.970469,100
2024-11-12T01:00:41Z_2hq3byfebne,2hq3byfebne,11/12/2024 1:00,11/12/2024 9:00,22.389999389648438,1020.995,100
2024-11-12T01:16:09Z_2hq3byfebne,2hq3byfebne,11/12/2024 1:16,11/12/2024 9:16,22.329999923706055,1020.87125,100
2024-11-12T01:31:37Z_2hq3byfebne,2hq3byfebne,11/12/2024 1:31,11/12/2024 9:31,22.049999237060547,1020.828047,100
2024-11-12T01:47:05Z_2hq3byfebne,2hq3byfebne,11/12/2024 1:47,11/12/2024 9:47,22.899999618530273,1020.779922,100
2024-11-12T02:02:33Z_2hq3byfebne,2hq3byfebne,11/12/2024 2:02,11/12/2024 10:02,24.149999618530273,1020.662109,100
2024-11-12T02:18:01Z_2hq3byfebne,2hq3byfebne,11/12/2024 2:18,11/12/2024 10:18,24.030000686645508,1020.414844,100
2024-11-12T02:33:29Z_2hq3byfebne,2hq3byfebne,11/12/2024 2:33,11/12/2024 10:33,26.520000457763672,1020.381172,100
2024-11-12T02:48:57Z_2hq3byfebne,2hq3byfebne,11/12/2024 2:48,11/12/2024 10:48,25.15999984741211,1020.220781,100
2024-11-12T03:04:25Z_2hq3byfebne,2hq3byfebne,11/12/2024 3:04,11/12/2024 11:04,25.139999389648438,1020.060781,100
2024-11-12T03:19:53Z_2hq3byfebne,2hq3byfebne,11/12/2024 3:19,11/12/2024 11:19,28.25,1019.781563,78.34863281
2024-11-12T03:35:27Z_2hq3byfebne,2hq3byfebne,11/12/2024 3:35,11/12/2024 11:35,27.549999237060547,1019.6325,79.51269531
2024-11-12T03:50:49Z_2hq3byfebne,2hq3byfebne,11/12/2024 3:50,11/12/2024 11:50,25.979999542236328,1019.457344,98.00195313
2024-11-12T04:06:17Z_2hq3byfebne,2hq3byfebne,11/12/2024 4:06,11/12/2024 12:06,26.459999084472656,1019.250313,92.01464844
2024-11-12T04:21:45Z_2hq3byfebne,2hq3byfebne,11/12/2024 4:21,11/12/2024 12:21,27.3700008392334,1019.021016,80.15234375
2024-11-12T04:37:13Z_2hq3byfebne,2hq3byfebne,11/12/2024 4:37,11/12/2024 12:37,27.700000762939453,1018.814688,77.16113281
2024-11-12T04:52:41Z_2hq3byfebne,2hq3byfebne,11/12/2024 4:52,11/12/2024 12:52,27.260000228881836,1018.764531,75.1171875
2024-11-12T05:08:09Z_2hq3byfebne,2hq3byfebne,11/12/2024 5:08,11/12/2024 13:08,26.959999084472656,1018.603125,99.44042969
2024-11-12T05:23:37Z_2hq3byfebne,2hq3byfebne,11/12/2024 5:23,11/12/2024 13:23,26.8700008392334,1018.499375,95.02636719
2024-11-12T05:39:05Z_2hq3byfebne,2hq3byfebne,11/12/2024 5:39,11/12/2024 13:39,25.530000686645508,1018.326328,100
2024-11-12T05:54:33Z_2hq3byfebne,2hq3byfebne,11/12/2024 5:54,11/12/2024 13:54,24.93000030517578,1018.230625,100
2024-11-12T06:10:07Z_2hq3byfebne,2hq3byfebne,11/12/2024 6:10,11/12/2024 14:10,24.850000381469727,1018.197344,100
2024-11-12T06:25:29Z_2hq3byfebne,2hq3byfebne,11/12/2024 6:25,11/12/2024 14:25,24.31999969482422,1018.082266,100
2024-11-12T06:40:57Z_2hq3byfebne,2hq3byfebne,11/12/2024 6:40,11/12/2024 14:40,23.81999969482422,1018.009688,100
2024-11-12T06:56:25Z_2hq3byfebne,2hq3byfebne,11/12/2024 6:56,11/12/2024 14:56,23.479999542236328,1018.076797,100
2024-11-12T07:11:53Z_2hq3byfebne,2hq3byfebne,11/12/2024 7:11,11/12/2024 15:11,23.43000030517578,1018.112813,100
2024-11-12T07:27:21Z_2hq3byfebne,2hq3byfebne,11/12/2024 7:27,11/12/2024 15:27,23.219999313354492,1018.053281,100
2024-11-12T07:42:49Z_2hq3byfebne,2hq3byfebne,11/12/2024 7:42,11/12/2024 15:42,22.920000076293945,1018.109922,100
2024-11-12T07:58:23Z_2hq3byfebne,2hq3byfebne,11/12/2024 7:58,11/12/2024 15:58,22.829999923706055,1018.049219,100
2024-11-12T08:13:45Z_2hq3byfebne,2hq3byfebne,11/12/2024 8:13,11/12/2024 16:13,22.790000915527344,1018.022656,100
2024-11-12T08:29:18Z_2hq3byfebne,2hq3byfebne,11/12/2024 8:29,11/12/2024 16:29,22.549999237060547,1017.830469,100
2024-11-12T08:44:41Z_2hq3byfebne,2hq3byfebne,11/12/2024 8:44,11/12/2024 16:44,22.1299991607666,1017.860156,100
2024-11-12T09:00:09Z_2hq3byfebne,2hq3byfebne,11/12/2024 9:00,11/12/2024 17:00,21.889999389648438,1017.977188,100
2024-11-12T09:15:37Z_2hq3byfebne,2hq3byfebne,11/12/2024 9:15,11/12/2024 17:15,21.780000686645508,1017.827266,100
2024-11-12T09:31:11Z_2hq3byfebne,2hq3byfebne,11/12/2024 9:31,11/12/2024 17:31,21.200000762939453,1017.980703,100
2024-11-12T09:46:33Z_2hq3byfebne,2hq3byfebne,11/12/2024 9:46,11/12/2024 17:46,21.059999465942383,1017.892813,100
2024-11-12T10:02:01Z_2hq3byfebne,2hq3byfebne,11/12/2024 10:02,11/12/2024 18:02,20.350000381469727,1018.008516,100
2024-11-12T10:17:29Z_2hq3byfebne,2hq3byfebne,11/12/2024 10:17,11/12/2024 18:17,19.84000015258789,1018.016641,100
2024-11-12T10:32:57Z_2hq3byfebne,2hq3byfebne,11/12/2024 10:32,11/12/2024 18:32,19.18000030517578,1018.278906,100
2024-11-12T10:48:25Z_2hq3byfebne,2hq3byfebne,11/12/2024 10:48,11/12/2024 18:48,18.75,1018.514297,100
2024-11-12T11:03:53Z_2hq3byfebne,2hq3byfebne,11/12/2024 11:03,11/12/2024 19:03,18.34000015258789,1018.501875,100
2024-11-12T11:19:21Z_2hq3byfebne,2hq3byfebne,11/12/2024 11:19,11/12/2024 19:19,17.799999237060547,1018.66375,100
2024-11-12T11:35:01Z_2hq3byfebne,2hq3byfebne,11/12/2024 11:35,11/12/2024 19:35,17.610000610351562,1018.740313,100
2024-11-12T11:50:17Z_2hq3byfebne,2hq3byfebne,11/12/2024 11:50,11/12/2024 19:50,17.459999084472656,1018.782578,100
2024-11-12T12:05:45Z_2hq3byfebne,2hq3byfebne,11/12/2024 12:05,11/12/2024 20:05,17.40999984741211,1018.790781,100
2024-11-12T12:21:13Z_2hq3byfebne,2hq3byfebne,11/12/2024 12:21,11/12/2024 20:21,17.34000015258789,1019.035938,100
2024-11-12T12:36:41Z_2hq3byfebne,2hq3byfebne,11/12/2024 12:36,11/12/2024 20:36,17.149999618530273,1019.19125,100
2024-11-12T12:52:09Z_2hq3byfebne,2hq3byfebne,11/12/2024 12:52,11/12/2024 20:52,16.829999923706055,1019.125,100
2024-11-12T13:07:43Z_2hq3byfebne,2hq3byfebne,11/12/2024 13:07,11/12/2024 21:07,16.979999542236328,1019.039219,100
2024-11-12T13:23:05Z_2hq3byfebne,2hq3byfebne,11/12/2024 13:23,11/12/2024 21:23,16.809999465942383,1019.142188,100
2024-11-12T13:38:33Z_2hq3byfebne,2hq3byfebne,11/12/2024 13:38,11/12/2024 21:38,16.700000762939453,1019.175703,100
2024-11-12T13:54:01Z_2hq3byfebne,2hq3byfebne,11/12/2024 13:54,11/12/2024 21:54,16.540000915527344,1019.111406,100
2024-11-12T14:09:30Z_2hq3byfebne,2hq3byfebne,11/12/2024 14:09,11/12/2024 22:09,16.309999465942383,1019.229688,100
2024-11-12T14:24:57Z_2hq3byfebne,2hq3byfebne,11/12/2024 14:24,11/12/2024 22:24,15.949999809265137,1019.029922,100
2024-11-12T14:40:25Z_2hq3byfebne,2hq3byfebne,11/12/2024 14:40,11/12/2024 22:40,15.5600004196167,1019.039141,100
2024-11-12T14:55:53Z_2hq3byfebne,2hq3byfebne,11/12/2024 14:55,11/12/2024 22:55,15.170000076293945,1018.802422,100
2024-11-12T15:11:21Z_2hq3byfebne,2hq3byfebne,11/12/2024 15:11,11/12/2024 23:11,15.079999923706055,1018.765703,100
2024-11-12T15:26:49Z_2hq3byfebne,2hq3byfebne,11/12/2024 15:26,11/12/2024 23:26,14.619999885559082,1018.675859,100
2024-11-12T15:42:23Z_2hq3byfebne,2hq3byfebne,11/12/2024 15:42,11/12/2024 23:42,14.479999542236328,1018.628438,100
2024-11-12T15:57:45Z_2hq3byfebne,2hq3byfebne,11/12/2024 15:57,11/12/2024 23:57,14.010000228881836,1018.555156,100
2024-11-12T16:13:19Z_2hq3byfebne,2hq3byfebne,11/12/2024 16:13,11/13/2024 0:13,14.079999923706055,1018.215625,100
2024-11-12T16:28:41Z_2hq3byfebne,2hq3byfebne,11/12/2024 16:28,11/13/2024 0:28,13.199999809265137,1018.139141,100
2024-11-12T16:44:09Z_2hq3byfebne,2hq3byfebne,11/12/2024 16:44,11/13/2024 0:44,12.989999771118164,1018.036719,100
2024-11-12T16:59:37Z_2hq3byfebne,2hq3byfebne,11/12/2024 16:59,11/13/2024 0:59,12.720000267028809,1017.783125,100
2024-11-12T17:15:09Z_2hq3byfebne,2hq3byfebne,11/12/2024 17:15,11/13/2024 1:15,12.640000343322754,1017.729063,100
2024-11-12T17:30:41Z_2hq3byfebne,2hq3byfebne,11/12/2024 17:30,11/13/2024 1:30,12.680000305175781,1017.503359,100
2024-11-12T17:46:01Z_2hq3byfebne,2hq3byfebne,11/12/2024 17:46,11/13/2024 1:46,12.710000038146973,1017.356094,100
2024-11-12T18:01:29Z_2hq3byfebne,2hq3byfebne,11/12/2024 18:01,11/13/2024 2:01,12.729999542236328,1017.234688,100
2024-11-12T18:16:57Z_2hq3byfebne,2hq3byfebne,11/12/2024 18:16,11/13/2024 2:16,11.8100004196167,1017.126563,100
2024-11-12T18:32:25Z_2hq3byfebne,2hq3byfebne,11/12/2024 18:32,11/13/2024 2:32,11.829999923706055,1016.987813,100
2024-11-12T18:47:53Z_2hq3byfebne,2hq3byfebne,11/12/2024 18:47,11/13/2024 2:47,11.6899995803833,1016.922109,100
2024-11-12T19:03:27Z_2hq3byfebne,2hq3byfebne,11/12/2024 19:03,11/13/2024 3:03,12.130000114440918,1017.146094,100
2024-11-12T19:18:55Z_2hq3byfebne,2hq3byfebne,11/12/2024 19:18,11/13/2024 3:18,12.329999923706055,1017.318438,100
2024-11-12T19:34:17Z_2hq3byfebne,2hq3byfebne,11/12/2024 19:34,11/13/2024 3:34,12.729999542236328,1017.287344,100
2024-11-12T19:49:45Z_2hq3byfebne,2hq3byfebne,11/12/2024 19:49,11/13/2024 3:49,12.65999984741211,1017.485469,100
2024-11-12T20:05:13Z_2hq3byfebne,2hq3byfebne,11/12/2024 20:05,11/13/2024 4:05,12.9399995803833,1017.554375,100
2024-11-12T20:20:41Z_2hq3byfebne,2hq3byfebne,11/12/2024 20:20,11/13/2024 4:20,14.84000015258789,1017.622344,100
2024-11-12T20:36:09Z_2hq3byfebne,2hq3byfebne,11/12/2024 20:36,11/13/2024 4:36,15.140000343322754,1017.628281,100
2024-11-12T20:51:37Z_2hq3byfebne,2hq3byfebne,11/12/2024 20:51,11/13/2024 4:51,15.270000457763672,1017.928516,100
2024-11-12T21:07:05Z_2hq3byfebne,2hq3byfebne,11/12/2024 21:07,11/13/2024 5:07,15.0600004196167,1018.187344,100
2024-11-12T21:22:33Z_2hq3byfebne,2hq3byfebne,11/12/2024 21:22,11/13/2024 5:22,15.479999542236328,1018.389375,100
2024-11-12T21:38:01Z_2hq3byfebne,2hq3byfebne,11/12/2024 21:38,11/13/2024 5:38,17.31999969482422,1018.604844,100
2024-11-12T21:53:29Z_2hq3byfebne,2hq3byfebne,11/12/2024 21:53,11/13/2024 5:53,18.3700008392334,1018.669531,100
2024-11-12T22:08:57Z_2hq3byfebne,2hq3byfebne,11/12/2024 22:08,11/13/2024 6:08,19.959999084472656,1018.714219,100
2024-11-12T22:24:31Z_2hq3byfebne,2hq3byfebne,11/12/2024 22:24,11/13/2024 6:24,20.979999542236328,1018.945313,100
2024-11-12T22:39:53Z_2hq3byfebne,2hq3byfebne,11/12/2024 22:39,11/13/2024 6:39,21.469999313354492,1019.023594,100
2024-11-12T22:55:21Z_2hq3byfebne,2hq3byfebne,11/12/2024 22:55,11/13/2024 6:55,23.280000686645508,1019.224375,100
2024-11-12T23:10:49Z_2hq3byfebne,2hq3byfebne,11/12/2024 23:10,11/13/2024 7:10,23.6299991607666,1019.211563,97.59277344
2024-11-12T23:26:23Z_2hq3byfebne,2hq3byfebne,11/12/2024 23:26,11/13/2024 7:26,24.860000610351562,1018.917734,91.01757813
2024-11-12T23:41:45Z_2hq3byfebne,2hq3byfebne,11/12/2024 23:41,11/13/2024 7:41,26.299999237060547,1018.817031,75.55761719
2024-11-12T23:57:13Z_2hq3byfebne,2hq3byfebne,11/12/2024 23:57,11/13/2024 7:57,27.34000015258789,1018.753984,69.05957031
2024-11-13T00:12:41Z_2hq3byfebne,2hq3byfebne,11/13/2024 0:12,11/13/2024 8:12,27.600000381469727,1018.890313,63.13964844
2024-11-13T00:28:09Z_2hq3byfebne,2hq3byfebne,11/13/2024 0:28,11/13/2024 8:28,29.530000686645508,1018.905781,53.9140625
2024-11-13T00:43:37Z_2hq3byfebne,2hq3byfebne,11/13/2024 0:43,11/13/2024 8:43,30.860000610351562,1018.798125,45.59472656
2024-11-13T00:59:11Z_2hq3byfebne,2hq3byfebne,11/13/2024 0:59,11/13/2024 8:59,30.90999984741211,1018.588516,47.50585938
2024-11-13T01:14:33Z_2hq3byfebne,2hq3byfebne,11/13/2024 1:14,11/13/2024 9:14,32.79999923706055,1018.524531,43.20703125
2024-11-13T01:30:01Z_2hq3byfebne,2hq3byfebne,11/13/2024 1:30,11/13/2024 9:30,31.5,1018.310547,43.99707031
2024-11-13T01:45:29Z_2hq3byfebne,2hq3byfebne,11/13/2024 1:45,11/13/2024 9:45,32.27000045776367,1018.0575,41.8125
2024-11-13T02:01:03Z_2hq3byfebne,2hq3byfebne,11/13/2024 2:01,11/13/2024 10:01,32.2400016784668,1017.788281,41.50976563
2024-11-13T02:16:25Z_2hq3byfebne,2hq3byfebne,11/13/2024 2:16,11/13/2024 10:16,34.040000915527344,1017.536094,38.33691406
2024-11-13T02:31:53Z_2hq3byfebne,2hq3byfebne,11/13/2024 2:31,11/13/2024 10:31,34,1017.510938,38.58105469
2024-11-13T02:47:21Z_2hq3byfebne,2hq3byfebne,11/13/2024 2:47,11/13/2024 10:47,35.40999984741211,1017.269688,35.81738281
2024-11-13T03:02:49Z_2hq3byfebne,2hq3byfebne,11/13/2024 3:02,11/13/2024 11:02,34.099998474121094,1017.099219,37.5625
2024-11-13T03:18:17Z_2hq3byfebne,2hq3byfebne,11/13/2024 3:18,11/13/2024 11:18,35.720001220703125,1016.696563,35.35351563
2024-11-13T03:33:45Z_2hq3byfebne,2hq3byfebne,11/13/2024 3:33,11/13/2024 11:33,35.720001220703125,1016.380313,35.45117188
2024-11-13T03:49:25Z_2hq3byfebne,2hq3byfebne,11/13/2024 3:49,11/13/2024 11:49,33.029998779296875,1015.89,38.78027344
2024-11-13T04:04:41Z_2hq3byfebne,2hq3byfebne,11/13/2024 4:04,11/13/2024 12:04,33.75,1015.775703,36.984375
2024-11-13T04:20:09Z_2hq3byfebne,2hq3byfebne,11/13/2024 4:20,11/13/2024 12:20,36.08000183105469,1015.449141,33.14257813
2024-11-13T04:35:43Z_2hq3byfebne,2hq3byfebne,11/13/2024 4:35,11/13/2024 12:35,34.560001373291016,1015.046328,30.98535156
2024-11-13T04:51:05Z_2hq3byfebne,2hq3byfebne,11/13/2024 4:51,11/13/2024 12:51,34.849998474121094,1014.784375,30.83105469
2024-11-13T05:06:33Z_2hq3byfebne,2hq3byfebne,11/13/2024 5:06,11/13/2024 13:06,34.119998931884766,1014.596719,29.17871094
2024-11-13T05:22:07Z_2hq3byfebne,2hq3byfebne,11/13/2024 5:22,11/13/2024 13:22,33.4900016784668,1014.492578,29.91699219
2024-11-13T05:37:29Z_2hq3byfebne,2hq3byfebne,11/13/2024 5:37,11/13/2024 13:37,33.22999954223633,1014.219063,29.05664063
2024-11-13T05:52:57Z_2hq3byfebne,2hq3byfebne,11/13/2024 5:52,11/13/2024 13:52,33.41999816894531,1014.009219,29.7734375
2024-11-13T06:08:31Z_2hq3byfebne,2hq3byfebne,11/13/2024 6:08,11/13/2024 14:08,33.34000015258789,1013.744219,30.125
2024-11-13T06:23:59Z_2hq3byfebne,2hq3byfebne,11/13/2024 6:23,11/13/2024 14:23,30.510000228881836,1013.597813,60.10644531
2024-11-13T06:39:27Z_2hq3byfebne,2hq3byfebne,11/13/2024 6:39,11/13/2024 14:39,30.15999984741211,1013.613906,63.64550781
2024-11-13T06:54:49Z_2hq3byfebne,2hq3byfebne,11/13/2024 6:54,11/13/2024 14:54,29.860000610351562,1013.467031,65.04882813
2024-11-13T07:10:17Z_2hq3byfebne,2hq3byfebne,11/13/2024 7:10,11/13/2024 15:10,30.139999389648438,1013.578984,57.64257813
2024-11-13T07:25:45Z_2hq3byfebne,2hq3byfebne,11/13/2024 7:25,11/13/2024 15:25,29.6299991607666,1013.379531,58.45019531
2024-11-13T07:41:13Z_2hq3byfebne,2hq3byfebne,11/13/2024 7:41,11/13/2024 15:41,29.8799991607666,1013.438594,63.13769531
2024-11-13T07:56:41Z_2hq3byfebne,2hq3byfebne,11/13/2024 7:56,11/13/2024 15:56,28.5,1013.581875,72.23828125
2024-11-13T08:12:09Z_2hq3byfebne,2hq3byfebne,11/13/2024 8:12,11/13/2024 16:12,28.809999465942383,1013.488594,71.86132813
2024-11-13T08:27:37Z_2hq3byfebne,2hq3byfebne,11/13/2024 8:27,11/13/2024 16:27,28.770000457763672,1013.417969,83.45605469
2024-11-13T08:43:05Z_2hq3byfebne,2hq3byfebne,11/13/2024 8:43,11/13/2024 16:43,28.93000030517578,1013.455781,72.07519531
2024-11-13T08:58:33Z_2hq3byfebne,2hq3byfebne,11/13/2024 8:58,11/13/2024 16:58,28.290000915527344,1013.456094,78.44824219
2024-11-13T09:14:02Z_2hq3byfebne,2hq3byfebne,11/13/2024 9:14,11/13/2024 17:14,28.6299991607666,1013.352813,73.98046875
2024-11-13T09:29:29Z_2hq3byfebne,2hq3byfebne,11/13/2024 9:29,11/13/2024 17:29,28.239999771118164,1013.377656,78.49414063
2024-11-13T09:45:03Z_2hq3byfebne,2hq3byfebne,11/13/2024 9:45,11/13/2024 17:45,27.860000610351562,1013.481641,86.6875
2024-11-13T10:00:31Z_2hq3byfebne,2hq3byfebne,11/13/2024 10:00,11/13/2024 18:00,26.6200008392334,1013.491719,100
2024-11-13T10:15:54Z_2hq3byfebne,2hq3byfebne,11/13/2024 10:15,11/13/2024 18:15,25.6200008392334,1013.389219,100
2024-11-13T10:31:21Z_2hq3byfebne,2hq3byfebne,11/13/2024 10:31,11/13/2024 18:31,24.639999389648438,1013.611484,100
2024-11-13T10:46:49Z_2hq3byfebne,2hq3byfebne,11/13/2024 10:46,11/13/2024 18:46,24.100000381469727,1013.687656,100
2024-11-13T11:02:17Z_2hq3byfebne,2hq3byfebne,11/13/2024 11:02,11/13/2024 19:02,23.139999389648438,1013.706719,100
2024-11-13T11:17:45Z_2hq3byfebne,2hq3byfebne,11/13/2024 11:17,11/13/2024 19:17,22.469999313354492,1013.895547,100
2024-11-13T11:33:13Z_2hq3byfebne,2hq3byfebne,11/13/2024 11:33,11/13/2024 19:33,22.219999313354492,1013.943594,100
2024-11-13T11:48:41Z_2hq3byfebne,2hq3byfebne,11/13/2024 11:48,11/13/2024 19:48,22.139999389648438,1014.006875,100
2024-11-13T12:04:09Z_2hq3byfebne,2hq3byfebne,11/13/2024 12:04,11/13/2024 20:04,22.149999618530273,1014.113125,100
2024-11-13T12:19:37Z_2hq3byfebne,2hq3byfebne,11/13/2024 12:19,11/13/2024 20:19,21.799999237060547,1014.161875,100
2024-11-13T12:35:06Z_2hq3byfebne,2hq3byfebne,11/13/2024 12:35,11/13/2024 20:35,21.8799991607666,1014.258438,100
2024-11-13T12:50:33Z_2hq3byfebne,2hq3byfebne,11/13/2024 12:50,11/13/2024 20:50,21.59000015258789,1014.234844,100
2024-11-13T13:06:01Z_2hq3byfebne,2hq3byfebne,11/13/2024 13:06,11/13/2024 21:06,21.540000915527344,1014.341875,100
2024-11-13T13:21:29Z_2hq3byfebne,2hq3byfebne,11/13/2024 13:21,11/13/2024 21:21,21.09000015258789,1014.505547,100
2024-11-13T13:36:57Z_2hq3byfebne,2hq3byfebne,11/13/2024 13:36,11/13/2024 21:36,20.979999542236328,1014.152969,100
2024-11-13T13:52:25Z_2hq3byfebne,2hq3byfebne,11/13/2024 13:52,11/13/2024 21:52,20.690000534057617,1014.261406,100
2024-11-13T14:07:53Z_2hq3byfebne,2hq3byfebne,11/13/2024 14:07,11/13/2024 22:07,20.459999084472656,1014.042031,100
2024-11-13T14:23:21Z_2hq3byfebne,2hq3byfebne,11/13/2024 14:23,11/13/2024 22:23,20.299999237060547,1013.857969,100
2024-11-13T14:38:55Z_2hq3byfebne,2hq3byfebne,11/13/2024 14:38,11/13/2024 22:38,19.920000076293945,1013.73625,100
2024-11-13T14:54:17Z_2hq3byfebne,2hq3byfebne,11/13/2024 14:54,11/13/2024 22:54,19.829999923706055,1013.53375,100
2024-11-13T15:09:45Z_2hq3byfebne,2hq3byfebne,11/13/2024 15:09,11/13/2024 23:09,19.420000076293945,1013.465078,100
2024-11-13T15:25:13Z_2hq3byfebne,2hq3byfebne,11/13/2024 15:25,11/13/2024 23:25,19.059999465942383,1013.509688,100
2024-11-13T15:40:41Z_2hq3byfebne,2hq3byfebne,11/13/2024 15:40,11/13/2024 23:40,18.690000534057617,1013.2725,100
2024-11-13T15:56:09Z_2hq3byfebne,2hq3byfebne,11/13/2024 15:56,11/13/2024 23:56,18.469999313354492,1013.387266,100
2024-11-13T16:11:37Z_2hq3byfebne,2hq3byfebne,11/13/2024 16:11,11/14/2024 0:11,18.229999542236328,1013.193047,100
2024-11-13T16:27:05Z_2hq3byfebne,2hq3byfebne,11/13/2024 16:27,11/14/2024 0:27,18.219999313354492,1013.034688,100
2024-11-13T16:42:33Z_2hq3byfebne,2hq3byfebne,11/13/2024 16:42,11/14/2024 0:42,17.799999237060547,1012.919844,100
2024-11-13T16:58:01Z_2hq3byfebne,2hq3byfebne,11/13/2024 16:58,11/14/2024 0:58,17.760000228881836,1012.708438,100
2024-11-13T17:13:29Z_2hq3byfebne,2hq3byfebne,11/13/2024 17:13,11/14/2024 1:13,17.239999771118164,1012.627656,100
2024-11-13T17:28:57Z_2hq3byfebne,2hq3byfebne,11/13/2024 17:28,11/14/2024 1:28,16.770000457763672,1012.441016,100
2024-11-13T17:44:25Z_2hq3byfebne,2hq3byfebne,11/13/2024 17:44,11/14/2024 1:44,16.889999389648438,1012.187031,100
2024-11-13T17:59:53Z_2hq3byfebne,2hq3byfebne,11/13/2024 17:59,11/14/2024 1:59,17.06999969482422,1012.091094,100
2024-11-13T18:15:21Z_2hq3byfebne,2hq3byfebne,11/13/2024 18:15,11/14/2024 2:15,18,1012.189688,100
2024-11-13T18:30:49Z_2hq3byfebne,2hq3byfebne,11/13/2024 18:30,11/14/2024 2:30,19.299999237060547,1012.080938,100
2024-11-13T18:46:17Z_2hq3byfebne,2hq3byfebne,11/13/2024 18:46,11/14/2024 2:46,19.690000534057617,1012.228906,100
2024-11-13T19:01:45Z_2hq3byfebne,2hq3byfebne,11/13/2024 19:01,11/14/2024 3:01,19.790000915527344,1012.316094,100
2024-11-13T19:17:13Z_2hq3byfebne,2hq3byfebne,11/13/2024 19:17,11/14/2024 3:17,20.030000686645508,1012.429063,100
2024-11-13T19:32:41Z_2hq3byfebne,2hq3byfebne,11/13/2024 19:32,11/14/2024 3:32,19.81999969482422,1012.430547,100
2024-11-13T19:48:09Z_2hq3byfebne,2hq3byfebne,11/13/2024 19:48,11/14/2024 3:48,19.440000534057617,1012.265469,100
2024-11-13T20:03:37Z_2hq3byfebne,2hq3byfebne,11/13/2024 20:03,11/14/2024 4:03,18.059999465942383,1012.409688,100
2024-11-13T20:19:05Z_2hq3byfebne,2hq3byfebne,11/13/2024 20:19,11/14/2024 4:19,18.270000457763672,1012.295156,100
2024-11-13T20:34:33Z_2hq3byfebne,2hq3byfebne,11/13/2024 20:34,11/14/2024 4:34,18.360000610351562,1012.383281,100
2024-11-13T20:50:01Z_2hq3byfebne,2hq3byfebne,11/13/2024 20:50,11/14/2024 4:50,18.989999771118164,1012.126406,100
2024-11-13T21:05:29Z_2hq3byfebne,2hq3byfebne,11/13/2024 21:05,11/14/2024 5:05,18.459999084472656,1012.075156,100
2024-11-13T21:20:58Z_2hq3byfebne,2hq3byfebne,11/13/2024 21:20,11/14/2024 5:20,17.899999618530273,1012.040234,100
